"CN","ESTN_UNIT_CN","RSCD","EVALID","ESTN_UNIT","STRATUMCD","STRATUM_DESCR","STATECD","P1POINTCNT","P2POINTCNT","EXPNS","ADJ_FACTOR_MACR","ADJ_FACTOR_SUBP","ADJ_FACTOR_MICR","ADJ_FACTOR_CWD","ADJ_FACTOR_FWD_SM","ADJ_FACTOR_FWD_LG","ADJ_FACTOR_DUFF","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE","ADJ_FACTOR_PILE","ADJ_FACTOR_REGEN_MICR","ADJ_FACTOR_INV_SUBP","ADJ_FACTOR_P2VEG_SUBP","ADJ_FACTOR_GRNDLYR_QUAD"
"74032285010538","197833878010661",24,390600,36,34,"Canopy cover 51-80%",39,278978,7,8863.3158,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"74032286010538","197833879010661",24,390600,37,1,"Canopy cover 0-5%",39,3617181,128,6284.6965,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"74032287010538","197833879010661",24,390600,37,4,"Canopy cover 66-80%",39,100769,5,4482.0942,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"74032288010538","197833879010661",24,390600,37,5,"Canopy cover 81-100%",39,204859,11,4141.774,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"74032289010538","197833879010661",24,390600,37,23,"Canopy cover 6-65%",39,125364,6,4646.7106,0,1.0909,1.0909,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"74032290010538","197833881010661",24,390600,38,1,"Canopy cover 0-5%",39,4800589,178,5997.9024,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"74032291010538","197833881010661",24,390600,38,2,"Canopy cover 6-50%",39,345961,12,6411.6642,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"74032292010538","197833881010661",24,390600,38,3,"Canopy cover 51-65%",39,180420,8,5015.5615,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"74032293010538","197833881010661",24,390600,38,4,"Canopy cover 66-80%",39,284733,11,5756.6522,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"74032294010538","197833881010661",24,390600,38,5,"Canopy cover 81-100%",39,465732,23,4503.3232,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"74032295010538","197833882010661",24,390600,39,1,"Canopy cover 0-5%",39,5776214,214,6002.7967,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"74032296010538","197833882010661",24,390600,39,5,"Canopy cover 81-100%",39,242370,13,4146.2897,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"74032297010538","197833882010661",24,390600,39,234,"Canopy cover 6-80%",39,205730,6,7625.5384,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"74032298010538","197833883010661",24,390600,40,1,"Canopy cover 0-5%",39,4266404,164,5785.5119,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"74032299010538","197833883010661",24,390600,40,5,"Canopy cover 81-100%",39,379534,15,5627.08,0,1.0169,1.0169,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"74032300010538","197833883010661",24,390600,40,234,"Canopy cover 6-80%",39,340973,9,8425.6059,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"74032301010538","197833884010661",24,390600,41,1,"Canopy cover 0-5%",39,3260258,124,5847.2829,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"74032302010538","197833884010661",24,390600,41,2,"Canopy cover 6-50%",39,59034,4,3282.2076,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"74032303010538","197833884010661",24,390600,41,5,"Canopy cover 81-100%",39,209114,4,11626.445,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"74032304010538","197833884010661",24,390600,41,34,"Canopy cover 51-80%",39,149395,5,6644.9219,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"74032305010538","197833885010661",24,390600,42,1,"Canopy cover 0-5%",39,2879942,102,6279.2492,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"74032306010538","197833885010661",24,390600,42,4,"Canopy cover 66-80%",39,159700,9,3946.2678,0,1.0286,1.0286,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"74032307010538","197833885010661",24,390600,42,5,"Canopy cover 81-100%",39,332093,18,4103.0931,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"74032308010538","197833885010661",24,390600,42,23,"Canopy cover 6-65%",39,232592,5,10345.4389,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"74032309010538","197833886010661",24,390600,43,1,"Canopy cover 0-5%",39,6258826,228,6104.9497,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"74032310010538","197833886010661",24,390600,43,5,"Canopy cover 81-100%",39,296591,15,4397.3473,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"74032311010538","197833886010661",24,390600,43,234,"Canopy cover 6-80%",39,246389,9,6088.3956,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"74032312010538","197833887010661",24,390600,44,1,"Canopy cover 0-5%",39,628395,29,4819.0191,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"74032313010538","197833887010661",24,390600,44,4,"Canopy cover 66-80%",39,132724,4,7379.2699,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"74032314010538","197833887010661",24,390600,44,5,"Canopy cover 81-100%",39,1239698,47,5865.9987,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"74032315010538","197833887010661",24,390600,44,23,"Canopy cover 6-65%",39,178608,9,4413.4918,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"74032316010538","197833888010661",24,390600,45,1,"Canopy cover 0-5%",39,863617,35,5487.5274,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"74032317010538","197833888010661",24,390600,45,4,"Canopy cover 66-80%",39,192603,10,4283.3801,0,1.0256,1.0256,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"74032318010538","197833888010661",24,390600,45,5,"Canopy cover 81-100%",39,1529771,53,6419.0997,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"74032319010538","197833888010661",24,390600,45,23,"Canopy cover 6-65%",39,254148,8,7065.1319,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"74032320010538","197833889010661",24,390600,46,1,"Canopy cover 0-5%",39,806273,23,7796.1272,0,1.0222,1.0222,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"74032321010538","197833889010661",24,390600,46,2,"Canopy cover 6-50%",39,135493,5,6026.5878,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"74032322010538","197833889010661",24,390600,46,3,"Canopy cover 51-65%",39,113417,6,4203.8919,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"74032323010538","197833889010661",24,390600,46,4,"Canopy cover 66-80%",39,240476,11,4861.8739,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"74032324010538","197833889010661",24,390600,46,5,"Canopy cover 81-100%",39,522611,21,5534.57,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"74032325010538","197833890010661",24,390600,47,1,"Canopy cover 0-5%",39,2228371,79,6273.1406,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"74032326010538","197833890010661",24,390600,47,2,"Canopy cover 6-50%",39,172388,9,4259.7993,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"74032327010538","197833890010661",24,390600,47,3,"Canopy cover 51-65%",39,93379,8,2595.8754,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"74032328010538","197833890010661",24,390600,47,4,"Canopy cover 66-80%",39,166229,4,9242.116,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"74032329010538","197833890010661",24,390600,47,5,"Canopy cover 81-100%",39,768832,29,5896.008,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"74032330010538","197833891010661",24,390600,48,1,"Canopy cover 0-5%",39,4838915,178,6045.7852,0,1.0002,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"274662972489998","274671594489998",24,391301,14,12345,"Canopy cover 0 - 100",39,456486,16,6345,0,1,1,,,,,"",2014-08-12,"489998","",2014-08-12,"489998",,,,,
"274662977489998","274671595489998",24,391301,17,12345,"Canopy cover 0 - 100",39,350445,13,5.99516923076923076923076923076923076921E03,0,1,1,,,,,"",2014-08-12,"489998","",2014-08-12,"489998",,,,,
"274662978489998","274671596489998",24,391301,18,12345,"Canopy cover 0 - 100",39,374197,14,5.9442357142857142857142857142857142857E03,0,1.01818181818181818181818181818181818182E00,1.01818181818181818181818181818181818182E00,,,,,"",2014-08-12,"489998","",2014-08-12,"489998",,,,,
"274662937489998","274671597489998",24,391301,3,12345,"Canopy cover 0 - 100",39,135791,4,7549.875,0,1,1,,,,,"",2014-08-12,"489998","",2014-08-12,"489998",,,,,
"274662939489998","274671598489998",24,391301,5,12345,"Canopy cover 0 - 100",39,126971,6,4.70628333333333333333333333333333333332E03,0,1,1,,,,,"",2014-08-12,"489998","",2014-08-12,"489998",,,,,
"274662956489998","274671599489998",24,391301,10,1,"Canopy cover 0 - 5",39,10745914,398,6.00461284580725695076540250710676847862E03,0,1.00188797986154814348646947765890497168E00,1.00188797986154814348646947765890497168E00,,,,,"",2014-08-12,"489998","",2014-08-12,"489998",,,,,
"274662957489998","274671599489998",24,391301,10,2,"Canopy cover 6 - 50",39,4167444,144,6.4362366367810609081652245333533606741E03,0,1.011305553331619732256854755453675885,1.01052631578947368421052631578947368421E00,,,,,"",2014-08-12,"489998","",2014-08-12,"489998",,,,,
"274662960489998","274671599489998",24,391301,10,3,"Canopy cover 51 - 65",39,1335289,48,6.1866957174402914873023137217322240835E03,0,1.04918032786885245901639344262295081967E00,1.04918032786885245901639344262295081967E00,,,,,"",2014-08-12,"489998","",2014-08-12,"489998",,,,,
"274662958489998","274671599489998",24,391301,10,4,"Canopy cover 66 - 80",39,2165618,70,6.8803183762162267084090386617926819208E03,0,1.01083032490974729241877256317689530686E00,1.01083032490974729241877256317689530686E00,,,,,"",2014-08-12,"489998","",2014-08-12,"489998",,,,,
"274662959489998","274671599489998",24,391301,10,5,"Canopy cover 81 - 100",39,3635592,129,6.2677281465113883863599511968991296026E03,0,1.02096944610428925884741255475839035065E00,1.02092419756545192515438510685277560798E00,,,,,"",2014-08-12,"489998","",2014-08-12,"489998",,,,,
"274662940489998","274671600489998",24,391301,6,12345,"Canopy cover 0 - 100",39,345578,13,5911.9,0,1,1,,,,,"",2014-08-12,"489998","",2014-08-12,"489998",,,,,
"274662951489998","274671601489998",24,391301,9,1,"Canopy cover 0 - 5",39,4010396,134,6.6559061901221258154422099462833846167E03,0,1.00562851782363977485928705440900562852E00,1.00562851782363977485928705440900562852E00,,,,,"",2014-08-12,"489998","",2014-08-12,"489998",,,,,
"274662952489998","274671601489998",24,391301,9,2,"Canopy cover 6 - 50",39,2520418,90,6.2280887886215962653887546370441127462E03,0,1.01291124196423748041704932202474204527E00,1.01428450680415856647789705012255937791E00,,,,,"",2014-08-12,"489998","",2014-08-12,"489998",,,,,
"274662955489998","274671601489998",24,391301,9,3,"Canopy cover 51 - 65",39,1021714,38,5.9795772364992768388604645504599046555E03,0,1.01333333333333333333333333333333333333E00,1.01333333333333333333333333333333333333E00,,,,,"",2014-08-12,"489998","",2014-08-12,"489998",,,,,
"274662953489998","274671601489998",24,391301,9,4,"Canopy cover 66 - 80",39,2019698,61,7.3634498378491152050590927004807961159E03,0,1.02092050209205020920502092050209205021E00,1.02092050209205020920502092050209205021E00,,,,,"",2014-08-12,"489998","",2014-08-12,"489998",,,,,
"274662954489998","274671601489998",24,391301,9,5,"Canopy cover 81 - 100",39,5033822,173,6.47107574827701115295059908796099060225E03,0,1.00346339881753729200610894596320595535E00,1.00289855072463768115942028985507246377E00,,,,,"",2014-08-12,"489998","",2014-08-12,"489998",,,,,
"274667276489998","274671672489998",24,391303,1,12345,"Canopy cover 0 - 100",39,92899,4,5165.125,0,1.06666666666666666666666666666666666667E00,1.06666666666666666666666666666666666667E00,,,,,"",2014-08-12,"489998","",2014-08-12,"489998",,,,,
"274667277489998","274671673489998",24,391303,2,12345,"Canopy cover 0 - 100",39,53187,4,2957.15,0,1.06666666666666666666666666666666666667E00,1.06666666666666666666666666666666666667E00,,,,,"",2014-08-12,"489998","",2014-08-12,"489998",,,,,
"274667279489998","274671674489998",24,391303,4,12345,"Canopy cover 0 - 100",39,331943,14,5.27302857142857142857142857142857142859E03,0,1,1,,,,,"",2014-08-12,"489998","",2014-08-12,"489998",,,,,
"274667302489998","274671675489998",24,391303,11,1,"Canopy cover 0 - 5",39,13901370,495,6.24564214041836478871798107509670829879E03,0,1.00202429139553181196701356442239046445E00,1.0020242914979757085020242914979757085E00,,,,,"",2014-08-12,"489998","",2014-08-12,"489998",,,,,
"274667303489998","274671675489998",24,391303,11,2,"Canopy cover 6 - 50",39,4169752,150,6.1822086643812372066785540402632218061E03,0,1.00671140714382310609962882562791086312E00,1.00671140826989794129229172948125344274E00,,,,,"",2014-08-12,"489998","",2014-08-12,"489998",,,,,
"274667306489998","274671675489998",24,391303,11,3,"Canopy cover 51 - 65",39,695259,23,6.7226960517843245506094817746423486541E03,0,1.03370786516853932584269662921348314607E00,1.03370786516853932584269662921348314607E00,,,,,"",2014-08-12,"489998","",2014-08-12,"489998",,,,,
"274667304489998","274671675489998",24,391303,11,4,"Canopy cover 66 - 80",39,1156884,47,5.4741494461888272904870899758566260994E03,0,1.01075268817204301075268817204301075269E00,1.01075268239103097256399324516492195434E00,,,,,"",2014-08-12,"489998","",2014-08-12,"489998",,,,,
"274667305489998","274671675489998",24,391303,11,5,"Canopy cover 81 - 100",39,1305422,46,6311.284949430641331867498958817623407,0,1.03370786516853932584269662921348314607E00,1.03370786516853932584269662921348314607E00,,,,,"",2014-08-12,"489998","",2014-08-12,"489998",,,,,
"274667287489998","274671676489998",24,391303,8,1,"Canopy cover 0 - 5",39,1621614,63,5.7244219548737694178375320802472295343E03,0,1,1,,,,,"",2014-08-12,"489998","",2014-08-12,"489998",,,,,
"274667288489998","274671676489998",24,391303,8,2,"Canopy cover 6 - 50",39,1264406,42,6.6951754236280550992994781009448720595E03,0,1.00598802036645487038630515790110305323E00,1.0059880167808182265649981257507476039E00,,,,,"",2014-08-12,"489998","",2014-08-12,"489998",,,,,
"274667291489998","274671676489998",24,391303,8,3,"Canopy cover 51 - 65",39,465322,13,7.96040083862334517348199217980559371031E03,0,1.01668136289784913650680686415012444547E00,1.01960780469057903808031748957354985578E00,,,,,"",2014-08-12,"489998","",2014-08-12,"489998",,,,,
"74032275010538","197833876010661",24,390600,34,3,"Canopy cover 51-65%",39,123047,7,3909.2894,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"274667289489998","274671676489998",24,391303,8,4,"Canopy cover 66 - 80",39,935380,34,6.1183436399392476297141369775632428083E03,0,1.01492537313432835820895522388059701493E00,1.01492537313432835820895522388059701493E00,,,,,"",2014-08-12,"489998","",2014-08-12,"489998",,,,,
"274667290489998","274671676489998",24,391303,8,5,"Canopy cover 81 - 100",39,4069592,121,7.4798037552936884780174449845464209845E03,0,1.00127331348026260668267186887457086439E00,1.00087390335571857665007160175980065243E00,,,,,"",2014-08-12,"489998","",2014-08-12,"489998",,,,,
"274667307489998","274671677489998",24,391303,12,1,"Canopy cover 0 - 5",39,26828903,994,6.00262544453655402890636953923994746015E03,0,1.00025157232071516174301479891786669389E00,1.00025157232704402515723270440251572327E00,,,,,"",2014-08-12,"489998","",2014-08-12,"489998",,,,,
"274667308489998","274671677489998",24,391303,12,2,"Canopy cover 6 - 50",39,3375419,106,7.0818469928944386496494296179874585795E03,0,1.00712589073634204275534441805225653207E00,1.00712589073634204275534441805225653207E00,,,,,"",2014-08-12,"489998","",2014-08-12,"489998",,,,,
"274667311489998","274671677489998",24,391303,12,3,"Canopy cover 51 - 65",39,601223,23,5.8134302248177079433676874983110827686E03,0,1.01312100395777492440143334441892067491E00,1.01212793297072749995599443769692489131E00,,,,,"",2014-08-12,"489998","",2014-08-12,"489998",,,,,
"274667309489998","274671677489998",24,391303,12,4,"Canopy cover 66 - 80",39,1235364,46,5.9725779089054335543970206551176289441E03,0,1.02793292968387744818162214343894587827E00,1.02793294528885738052660305776365488064E00,,,,,"",2014-08-12,"489998","",2014-08-12,"489998",,,,,
"274667310489998","274671677489998",24,391303,12,5,"Canopy cover 81 - 100",39,1340074,43,6.930826695427850516383938974238506495E03,0,1.02994011976047904191616766467065868263E00,1.02994011976047904191616766467065868263E00,,,,,"",2014-08-12,"489998","",2014-08-12,"489998",,,,,
"4240626020004","4244845020004",24,391003,10,5,"Canopy cover 81 - 100",39,1747982,56,6.9418247764512620599039608667904641778E03,0,1.01398759042705607394139063809214698649E00,1.01357465449110656511015153386808422259E00,,,,,"",2011-08-03,"20004","",2011-08-03,"20004",,,,,
"4240628020004","4244849020004",24,391003,11,1,"Canopy cover 0 - 5",39,29390026,866,7.54756386450946299369435846492599086032E03,0,1,1,,,,,"",2011-08-03,"20004","",2011-08-03,"20004",,,,,
"4240629020004","4244849020004",24,391003,11,2,"Canopy cover 6 - 50",39,621422,11,1.25637318182473901421117424236755850283E04,0,1,1,,,,,"",2011-08-03,"20004","",2011-08-03,"20004",,,,,
"4240632020004","4244849020004",24,391003,11,3,"Canopy cover 51 - 65",39,456660,15,6.7705886920996665717514808774233525955E03,0,1.03448275862068965517241379310344827586E00,1.03448275862068965517241379310344827586E00,,,,,"",2011-08-03,"20004","",2011-08-03,"20004",,,,,
"4240630020004","4244849020004",24,391003,11,4,"Canopy cover 66 - 80",39,837445,16,1.16402157388471564022886671088592980438E04,0,1,1,,,,,"",2011-08-03,"20004","",2011-08-03,"20004",,,,,
"4240631020004","4244849020004",24,391003,11,5,"Canopy cover 81 - 100",39,2106733,73,6.4181720702881404778707604905556358963E03,0,1.01388888406635969918066000671527544608E00,1.01388888888888888888888888888888888889E00,,,,,"",2011-08-03,"20004","",2011-08-03,"20004",,,,,
"4240633020004","4244853020004",24,391003,12,1,"Canopy cover 0 - 5",39,2403710,72,7.4246209433173552570745507812967873766E03,0,1,1,,,,,"",2011-08-03,"20004","",2011-08-03,"20004",,,,,
"4240634020004","4244853020004",24,391003,12,2,"Canopy cover 6 - 50",39,417265,11,8.4361440125986597754271255338456683777E03,0,1,1,,,,,"",2011-08-03,"20004","",2011-08-03,"20004",,,,,
"4240637020004","4244853020004",24,391003,12,3,"Canopy cover 51 - 65",39,333398,11,6.7405450768992558010085983697004976353E03,0,1.00218658892128279883381924198250728863E00,1.02325581395348837209302325581395348837E00,,,,,"",2011-08-03,"20004","",2011-08-03,"20004",,,,,
"4240635020004","4244853020004",24,391003,12,4,"Canopy cover 66 - 80",39,556652,16,7.7372833819502835090442619063018778432E03,0,1,1,,,,,"",2011-08-03,"20004","",2011-08-03,"20004",,,,,
"4240636020004","4244853020004",24,391003,12,5,"Canopy cover 81 - 100",39,5101745,139,8.16260271931991952521677115328628372108E03,0,1.00110824122747393922588765080768368581E00,1.00076064995432680409123839608335470749E00,,,,,"",2011-08-03,"20004","",2011-08-03,"20004",,,,,
"4240638020004","4244856020004",24,391003,13,12345,"Canopy cover 0 - 100",39,785559,25,6988.176,0,1,1,,,,,"",2011-08-03,"20004","",2011-08-03,"20004",,,,,
"4240639020004","4244859020004",24,391003,14,12345,"Canopy cover 0 - 100",39,614517,20,6833.27,0,1.01544620610257783712496715666177136975E00,1.0190459691636689731073768737707757997E00,,,,,"",2011-08-03,"20004","",2011-08-03,"20004",,,,,
"4240641020004","4244860020004",24,391003,15,5,"Canopy cover 81 - 100",39,475922,13,8.14174069698120153808572067221275250729E03,0,1.01960784313725490196078431372549019608E00,1.01960784313725490196078431372549019608E00,,,,,"",2011-08-03,"20004","",2011-08-03,"20004",,,,,
"4240640020004","4244860020004",24,391003,15,1234,"Canopy cover 0 - 80",39,346899,15,5.14323806261629200032570875074894782701E03,0,1,1,,,,,"",2011-08-03,"20004","",2011-08-03,"20004",,,,,
"4240642020004","4244863020004",24,391003,16,12345,"Canopy cover 0 - 100",39,340379,13,5.8229846153846153846153846153846153846E03,0,1,1,,,,,"",2011-08-03,"20004","",2011-08-03,"20004",,,,,
"4240643020004","4244865020004",24,391003,17,12345,"Canopy cover 0 - 100",39,342894,10,7625.76,0,1,1,,,,,"",2011-08-03,"20004","",2011-08-03,"20004",,,,,
"4240644020004","4244866020004",24,391003,18,12345,"Canopy cover 0 - 100",39,1068783,21,1.13186619047619047619047619047619047619E04,0,1,1,,,,,"",2011-08-03,"20004","",2011-08-03,"20004",,,,,
"30462204020004","30595370020004",24,391007,1,1,"Canopy cover 0 - 5",39,75515746,170,9.87900724673774108835604621978518011101E04,0,1,1,1,1,1,1,"",2012-03-02,"20004","",2019-06-14,"126144",1,,,,
"30462205020004","30595370020004",24,391007,1,2,"Canopy cover 6 - 100",39,43410207,101,95586.19881728554603757149927094251298,0,1.00861315690924978155036824366496067907E00,1.01,1.00998597241704854114834608354282692356E00,1.01005971436426707199796791961774432858E00,1.01005971436428626835570048814586708569E00,1.01,"",2012-03-02,"20004","",2019-06-14,"126144",1.00861363030671279134085690939406240802E00,,,,
"480306489489998","480534953489998",24,391600,1,12345,"Canopy cover 0 - 100",39,92899,4,5165.125,0,1,1,,,,,"",2017-07-14,"489998","",2017-07-14,"489998",,,,,
"480306490489998","480534954489998",24,391600,2,12345,"Canopy cover 0 - 100",39,53187,3,3.94286666666666666666666666666666666667E03,0,1,1,,,,,"",2017-07-14,"489998","",2017-07-14,"489998",,,,,
"9324399105074","107116578010661",24,399105,93,74,"DUMMY ONE PER EXP",39,181,5,7256,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"9324399105083","107116578010661",24,399105,93,83,"DUMMY ONE PER EXP",39,82,2,8191,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"9524399105017","107116579010661",24,399105,95,17,"DUMMY ONE PER EXP",39,16,2,1593,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"9524399105028","107116579010661",24,399105,95,28,"DUMMY ONE PER EXP",39,27,2,2731,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"9524399105054","107116579010661",24,399105,95,54,"DUMMY ONE PER EXP",39,106,4,5275,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"9524399105055","107116579010661",24,399105,95,55,"DUMMY ONE PER EXP",39,81,3,5373,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"9524399105065","107116579010661",24,399105,95,65,"DUMMY ONE PER EXP",39,675,21,6432,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"9524399105093","107116579010661",24,399105,95,93,"DUMMY ONE PER EXP",39,92,2,9165,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"9724399105051","107116580010661",24,399105,97,51,"DUMMY ONE PER EXP",39,50,2,4992,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"9724399105061","107116580010661",24,399105,97,61,"DUMMY ONE PER EXP",39,1252,42,5963,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"9724399105078","107116580010661",24,399105,97,78,"DUMMY ONE PER EXP",39,77,2,7653,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"9924399105033","107116581010661",24,399105,99,33,"DUMMY ONE PER EXP",39,114,7,3246,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"9924399105040","107116581010661",24,399105,99,40,"DUMMY ONE PER EXP",39,138,7,3934,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"9924399105042","107116581010661",24,399105,99,42,"DUMMY ONE PER EXP",39,62,3,4131,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"9924399105043","107116581010661",24,399105,99,43,"DUMMY ONE PER EXP",39,127,6,4245,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"9924399105062","107116581010661",24,399105,99,62,"DUMMY ONE PER EXP",39,151,5,6058,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"9924399105064","107116581010661",24,399105,99,64,"DUMMY ONE PER EXP",39,728,23,6331,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"10124399105049","107116582010661",24,399105,101,49,"DUMMY ONE PER EXP",39,48,2,4808,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"10124399105058","107116582010661",24,399105,101,58,"DUMMY ONE PER EXP",39,57,2,5663,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"10124399105060","107116582010661",24,399105,101,60,"DUMMY ONE PER EXP",39,1092,37,5904,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"10324399105037","107116583010661",24,399105,103,37,"DUMMY ONE PER EXP",39,90,5,3590,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"10324399105058","107116583010661",24,399105,103,58,"DUMMY ONE PER EXP",39,831,29,5733,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"10324399105074","107116583010661",24,399105,103,74,"DUMMY ONE PER EXP",39,145,4,7256,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"10324399105083","107116583010661",24,399105,103,83,"DUMMY ONE PER EXP",39,205,5,8191,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"10324399105086","107116583010661",24,399105,103,86,"DUMMY ONE PER EXP",39,256,6,8527,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"10524399105025","107116584010661",24,399105,105,25,"DUMMY ONE PER EXP",39,97,8,2415,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"10524399105033","107116584010661",24,399105,105,33,"DUMMY ONE PER EXP",39,143,9,3181,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"10524399105038","107116584010661",24,399105,105,38,"DUMMY ONE PER EXP",39,147,8,3665,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"10524399105042","107116584010661",24,399105,105,42,"DUMMY ONE PER EXP",39,290,14,4140,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"10524399105046","107116584010661",24,399105,105,46,"DUMMY ONE PER EXP",39,248,11,4516,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"10524399105054","107116584010661",24,399105,105,54,"DUMMY ONE PER EXP",39,133,5,5313,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
